p_complete,age_sex,date,year,geometry,area,length,width
NA,pup,20180131,2018,"list(c(1837521.19995669, 1837521.23440503, 1837521.29038357, 1837521.34205608, 1837521.44970713, 1837521.55735818, 1837521.63321345, 1837521.69515153, 1837521.75837392, 1837521.75837392, 1837521.71665376, 1837521.65407353, 1837521.57458235, 1837521.48415547, 1837521.38081046, 1837521.32031229, 1837521.28177149, 1837521.23009899, 1837521.19515183, 1837521.19515183, 1837521.19995669, 569648.507498165, 569648.640985469, 569648.696964015, 569648.696964015, 569648.563476712, 569648.41276524, 569648.270831357, 
569648.158708759, 569647.957929778, 569647.791048937, 569647.645028198, 569647.519867566, 569647.435293694, 569647.36209098, 569647.366397022, 569647.457287253, 569647.728104554, 569647.995079161, 569648.208251044, 569648.312551568, 569648.507498165))",0.5128988406342235,1.3494688406851807,0.5391373796247859
NA,pup,20180131,2018,"list(c(1837457.4050351, 1837457.55105565, 1837457.61363588, 1837457.64922942, 1837457.61363588, 1837457.53019557, 1837457.27228438, 1837456.97575428, 1837456.84181301, 1837456.7583727, 1837456.71665255, 1837456.70435385, 1837456.71665255, 1837456.77923278, 1837456.93052088, 1837457.11299402, 1837457.26223251, 1837457.4050351, 569648.854914302, 569648.854914304, 569648.813194092, 569648.727440634, 569648.604593041, 569648.437712198, 569648.239925048, 569648.084121097, 569647.999649988, 569648.041370199, 
569648.103950515, 569648.22987318, 569648.333411672, 569648.4377122, 569648.591740419, 569648.708893567, 569648.802829642, 569648.854914302))",0.4447204940044932,1.1818518495396466,0.5190301500437688
NA,pup,20180131,2018,"list(c(1837510.3771818, 1837510.54926159, 1837510.79782128, 1837510.99457397, 1837511.07801428, 1837511.11973444, 1837511.11973444, 1837511.03629413, 1837510.93199374, 1837510.75958133, 1837510.61140151, 1837510.4584417, 1837510.34372184, 1837510.25768194, 1837510.209882, 1837510.17164205, 1837510.1286221, 1837510.14774208, 1837510.214662, 1837510.30548188, 1837510.3771818, 569649.065531482, 569649.032071523, 569648.931691645, 569648.792333988, 569648.729753673, 569648.646313252, 569648.521152619, 
569648.437712198, 569648.416852094, 569648.487152188, 569648.539732124, 569648.630552013, 569648.735711885, 569648.735711885, 569648.754831861, 569648.82175178, 569648.893451692, 569648.974711593, 569649.046411505, 569649.07509147, 569649.065531482))",0.3724915551019795,1.078536141460885,0.4589302826833618
NA,pup,20180131,2018,"list(c(1837524.32416344, 1837524.53276421, 1837524.80060163, 1837524.94733497, 1837525.07512623, 1837525.12964002, 1837525.15856654, 1837525.15856654, 1837525.12964002, 1837525.07512623, 1837524.99168592, 1837524.78308514, 1837524.60940365, 1837524.44933092, 1837524.29370466, 1837524.1781429, 1837524.15728282, 1837524.24072313, 1837524.32416344, 569649.939639775, 569649.918779671, 569649.769632743, 569649.702935773, 569649.731038724, 569649.694042843, 569649.626738197, 569649.56415788, 569649.449487285, 
569649.35555683, 569649.272116408, 569649.272116406, 569649.338325667, 569649.400576173, 569649.538416579, 569649.689318511, 569649.793619039, 569649.897919565, 569649.939639775))",0.4336097647757051,1.0658265191455503,0.540485109198682
NA,pup,20180131,2018,"list(c(1837457.45587449, 1837457.55633575, 1837457.67621611, 1837457.7266831, 1837457.7805165, 1837457.83151224, 1837457.85771952, 1837457.90567696, 1837457.96825719, 1837457.94739712, 1837457.88481688, 1837457.78783343, 1837457.69707619, 1837457.57191572, 1837457.48208178, 1837457.42589518, 1837457.42529933, 1837457.45587449, 569650.01249769, 569650.043072855, 569650.002220088, 569649.925140074, 569649.835339248, 569649.698010274, 569649.584445374, 569649.418137144, 569649.209536093, 569649.063515357, 
569648.980074935, 569648.964206303, 569649.00093504, 569649.209536093, 569649.470880473, 569649.751898828, 569649.912036432, 569650.01249769))",0.37236286393163703,1.1466974017029146,0.4555163478654526
NA,pup,20180131,2018,"list(c(1837455.29816728, 1837455.38073022, 1837455.42865576, 1837455.45741108, 1837455.44418783, 1837455.35836497, 1837455.24973376, 1837455.11042659, 1837455.06870643, 1837454.90147488, 1837454.73852807, 1837454.62989686, 1837454.58836139, 1837454.59155643, 1837454.65150488, 1837454.87910963, 1837455.0061262, 1837455.15707773, 1837455.19222312, 1837455.29816728, 569650.00222009, 569649.99296275, 569649.935452109, 569649.849186147, 569649.689318511, 569649.545657766, 569649.392296057, 569649.251256302, 
569649.209536091, 569649.155863423, 569649.14308328, 569649.178228672, 569649.24532442, 569649.309225131, 569649.376416933, 569649.635118762, 569649.751898828, 569649.887526575, 569649.922671966, 569650.00222009))",0.3866775187486084,1.1359024207785307,0.47615929250224953
NA,pup,20180131,2018,"list(c(1837471.31870674, 1837471.43034012, 1837471.54091067, 1837471.63640341, 1837471.62635155, 1837471.54091067, 1837471.47557353, 1837471.36042689, 1837471.2041731, 1837470.9849455, 1837470.72168345, 1837470.59100917, 1837470.50054236, 1837470.46033489, 1837470.46344356, 1837470.50516372, 1837470.6094641, 1837470.81717619, 1837471.11010596, 1837471.31870674, 569650.106520616, 569650.124650253, 569650.109572451, 569650.084442782, 569650.019105642, 569649.883405427, 569649.727601476, 569649.543297778, 
569649.431071377, 569649.334696724, 569649.250137758, 569649.21495622, 569649.21495622, 569649.295371163, 569649.418137144, 569649.543297775, 569649.647598302, 569649.808016418, 569650.00222009, 569650.106520616))",0.5575485669426163,1.4607533378128628,0.5524608449254632
NA,pup,20180131,2018,"list(c(1837486.03647221, 1837486.11897325, 1837486.21272444, 1837486.25397496, 1837486.25452216, 1837486.23366209, 1837486.15022178, 1837486.07022263, 1837485.92076092, 1837485.77474038, 1837485.50355938, 1837485.38021388, 1837485.29021274, 1837485.2639624, 1837485.26771245, 1837485.33667876, 1837485.46271493, 1837485.59665801, 1837485.75388031, 1837485.91647068, 1837486.03647221, 569650.215401919, 569650.249152347, 569650.226652061, 569650.15165111, 569650.043940301, 569649.918779669, 569649.793619037, 
569649.701645401, 569649.564157882, 569649.48071746, 569649.397277038, 569649.382891357, 569649.40914169, 569649.446642166, 569649.536643307, 569649.68931851, 569649.855397351, 569649.962923798, 569650.043940301, 569650.140400967, 569650.215401919))",0.4706596002114969,1.224714092218394,0.5299967494073238
NA,pup,20180131,2018,"list(c(1837498.6871283, 1837498.79142869, 1837498.83314884, 1837498.83314884, 1837498.6871283, 1837498.62454807, 1837498.60368799, 1837498.62454807, 1837498.66626822, 1837498.66626822, 1837498.54110776, 1837498.37422714, 1837498.29078683, 1837498.20734652, 1837498.17859919, 1837498.20734652, 1837498.30560194, 1837498.43683811, 1837498.58077455, 1837498.6871283, 569650.482002508, 569650.461142404, 569650.419422196, 569650.294261564, 569650.12738072, 569650.002220091, 569649.877059458, 569649.731038722, 
569649.668458406, 569649.522437668, 569649.459857352, 569649.522437671, 569649.60587809, 569649.793619037, 569649.983471819, 569650.106520616, 569650.250177582, 569650.368713477, 569650.436448274, 569650.482002508))",0.3968032867640535,1.121183424877624,0.4869138971326653
NA,pup,20180131,2018,"list(c(1837464.12198003, 1837464.28254533, 1837464.28886065, 1837464.24058983, 1837464.14284011, 1837464.0188251, 1837463.85100314, 1837463.64219825, 1837463.49617771, 1837463.4127374, 1837463.30843701, 1837463.30843701, 1837463.39187732, 1837463.58128927, 1837463.74911123, 1837463.93423933, 1837464.12198003, 569650.565442933, 569650.558913551, 569650.461142406, 569650.343142457, 569650.085660512, 569649.881632061, 569649.689835534, 569649.501577566, 569649.397277037, 569649.376416934, 569649.543297777, 
569649.751898829, 569649.981359984, 569650.2772124, 569650.427053438, 569650.502862615, 569650.565442933))",0.6222312095811966,1.502176465927286,0.5934790742937827
NA,pup,20180131,2018,"list(c(1837469.42043969, 1837469.691367, 1837469.94194163, 1837470.08796217, 1837470.10882225, 1837470.06710209, 1837469.91250809, 1837469.6916207, 1837469.51545932, 1837469.25355907, 1837469.10753853, 1837468.96151799, 1837468.92239912, 1837468.94752879, 1837469.02409822, 1837469.10835867, 1837469.29527923, 1837469.42043969, 569650.794904088, 569650.823255063, 569650.774043983, 569650.669743457, 569650.586303037, 569650.502862617, 569650.43123222, 569650.35684188, 569650.325687608, 569650.273401462, 
569650.27340146, 569650.335981773, 569650.421180352, 569650.501595294, 569650.565442932, 569650.632269575, 569650.753183876, 569650.794904088))",0.44735302134659266,1.213256295648306,0.5115450685745297
NA,pup,20180131,2018,"list(c(1837508.03244298, 1837508.10446171, 1837508.18658176, 1837508.28276391, 1837508.38463599, 1837508.49136469, 1837508.5392149, 1837508.56819845, 1837508.53308484, 1837508.4329419, 1837508.30362399, 1837508.22018368, 1837508.10446171, 1837508.01268048, 1837507.96986275, 1837507.96986275, 1837508.03244298, 569651.566727982, 569651.601063025, 569651.581740661, 569651.525007773, 569651.359533477, 569651.128665771, 569650.92478029, 569650.697742515, 569650.48200251, 569650.461043558, 569650.48200251, 
569650.62802325, 569650.808846107, 569651.011730928, 569651.253826404, 569651.462427455, 569651.566727982))",0.450887860833758,1.1910142731565558,0.5104970690720176
NA,pup,20180131,2018,"list(c(1837521.86267431, 1837521.94603876, 1837522.05523287, 1837522.15471539, 1837522.30073593, 1837522.34245609, 1837522.37528458, 1837522.36331616, 1837522.34516207, 1837522.32159601, 1837522.25901578, 1837522.19643554, 1837522.15471539, 1837522.02955493, 1837521.96697469, 1837521.95356939, 1837521.94611461, 1837521.92721219, 1837521.86696717, 1837521.84181423, 1837521.86267431, 569652.296831665, 569652.32297782, 569652.285324678, 569652.255111455, 569652.129950824, 569652.025650298, 569651.889966689, 
569651.545867878, 569651.434363674, 569651.274686507, 569651.191246088, 569651.170385982, 569651.170385982, 569651.295546614, 569651.420707246, 569651.539792471, 569651.691888613, 569651.957742344, 569652.146008053, 569652.255111454, 569652.296831665))",0.4245245730385677,1.1948970331747812,0.4973769644224061
NA,pup,20180131,2018,"list(c(1837516.31389371, 1837516.48077433, 1837516.70235597, 1837516.83584016, 1837516.92977348, 1837517.00887522, 1837517.00887522, 1837516.95449277, 1837516.84572787, 1837516.71224368, 1837516.52249449, 1837516.3467737, 1837516.14701309, 1837516.11403675, 1837516.07942974, 1837516.00527186, 1837515.90145082, 1837515.80257364, 1837515.7715317, 1837515.77291049, 1837515.83411193, 1837516.02185263, 1837516.12886833, 1837516.31389371, 569652.380272087, 569652.359411979, 569652.289325252, 569652.239886663, 
569652.190448074, 569652.141009484, 569652.07179546, 569652.027300729, 569652.017413012, 569652.037188447, 569652.025650296, 569651.966952893, 569651.87962956, 569651.785051643, 569651.61696044, 569651.582353427, 569651.572465709, 569651.656511311, 569651.79618914, 569651.982805999, 569652.10909072, 569652.296831665, 569652.348651559, 569652.380272087))",0.4822644905911827,1.431196073523762,0.4761892521037294
NA,pup,20180131,2018,"list(c(1837463.16241647, 1837463.20018509, 1837463.2249967, 1837463.20700138, 1837463.15587921, 1837463.07897616, 1837462.91049277, 1837462.74349367, 1837462.62761675, 1837462.51575407, 1837462.45317384, 1837462.45317384, 1837462.51173982, 1837462.59919438, 1837462.7230448, 1837462.87037538, 1837463.06726744, 1837463.16241647, 569652.651453453, 569652.626590498, 569652.588873138, 569652.473223977, 569652.367571485, 569652.255111454, 569652.118776906, 569652.002899979, 569651.869982328, 569651.817049245, 
569651.87962956, 569651.963069982, 569652.180123514, 569652.338551873, 569652.473223977, 569652.568013033, 569652.650447512, 569652.651453453))",0.31266211386899656,1.055987035366458,0.4121514439972377
NA,pup,20180131,2018,"list(c(1837471.79848852, 1837471.86106875, 1837471.92364898, 1837471.9391613, 1837471.90041593, 1837471.77762844, 1837471.62919836, 1837471.38128697, 1837471.22624653, 1837471.11001043, 1837471.09451228, 1837471.21440635, 1837471.36572986, 1837471.46472728, 1837471.66794373, 1837471.79848852, 569652.67231356, 569652.672313559, 569652.609733245, 569652.449071466, 569652.317337215, 569652.129950824, 569651.968628904, 569651.775329034, 569651.751654844, 569651.751654844, 569651.898887242, 569652.192531139, 
569652.402577025, 569652.463712505, 569652.619551085, 569652.67231356))",0.4285368360725347,1.2022439129865141,0.4989211100433145
NA,pup,20180131,2018,"list(c(1837465.74906607, 1837465.93679038, 1837466.14540754, 1837466.43744862, 1837466.68776955, 1837466.7639129, 1837466.81186204, 1837466.8058684, 1837466.70862963, 1837466.37486839, 1837466.04110715, 1837465.89508661, 1837465.76992615, 1837465.6239056, 1837465.6239056, 1837465.74906607, 569652.8391944, 569652.842490961, 569652.818334292, 569652.755753978, 569652.568013033, 569652.488866112, 569652.374986924, 569652.327037792, 569652.317691769, 569652.338551872, 569652.401132191, 569652.463712506, 
569652.526292822, 569652.67231356, 569652.776614084, 569652.8391944))",0.40967142401248785,1.2787136524654379,0.4519897450678879
NA,pup,20180131,2018,"list(c(1837462.24457306, 1837462.34887345, 1837462.41631176, 1837462.43231376, 1837462.3905936, 1837462.30715329, 1837462.16070089, 1837461.95253198, 1837461.80651144, 1837461.66049089, 1837461.58813255, 1837461.58131626, 1837461.60176513, 1837461.63925472, 1837461.70400948, 1837461.80284568, 1837461.97666107, 1837462.10276243, 1837462.24457306, 569652.901774717, 569652.901774717, 569652.861752497, 569652.776614085, 569652.630593348, 569652.52629282, 569652.411877368, 569652.338551875, 569652.338551875, 
569652.40113219, 569652.483448412, 569652.561835744, 569652.640223077, 569652.684528961, 569652.667488237, 569652.653855657, 569652.73905928, 569652.817446613, 569652.901774717))",0.29048751961192054,0.929631668416123,0.4121514236024525
NA,pup,20180131,2018,"list(c(1837498.18847092, 1837498.2521906, 1837498.30142853, 1837498.34487376, 1837498.3593555, 1837498.35336706, 1837498.34487376, 1837498.31164691, 1837498.27246504, 1837498.20734652, 1837498.10304613, 1837498.0404659, 1837497.97788567, 1837497.91530544, 1837497.89593968, 1837497.89883603, 1837497.93938491, 1837498.00600094, 1837498.11316585, 1837498.18847092, 569653.140534046, 569653.18108293, 569653.160808488, 569653.099985161, 569653.004405647, 569652.880914611, 569652.694496315, 569652.442852402, 
569652.245562234, 569652.046510402, 569651.96306998, 569651.963069981, 569652.004790191, 569652.129950824, 569652.367208888, 569652.497544589, 569652.70608171, 569652.83931376, 569653.02468009, 569653.140534046))",0.39406188080102483,1.2251981507301908,0.44289621259142664
NA,pup,20180131,2018,"list(c(1837450.22825917, 1837450.2958708, 1837450.35432894, 1837450.43109407, 1837450.50034948, 1837450.56292971, 1837450.54206963, 1837450.50034948, 1837450.37518902, 1837450.31260878, 1837450.2083084, 1837450.10400801, 1837449.95781264, 1837449.91008678, 1837449.84247515, 1837449.85368708, 1837449.89540723, 1837449.98962988, 1837450.22825917, 569652.927550637, 569652.895733398, 569652.860054504, 569652.784373063, 569652.693173664, 569652.526292822, 569652.234251349, 569652.150810929, 569652.046510402, 
569652.046510403, 569652.150810928, 569652.442852402, 569652.601423941, 569652.661081264, 569652.800281682, 569652.901774714, 569652.943494925, 569652.983230804, 569652.927550637))",0.40384743439859355,1.0912058616973594,0.5334584395230553
NA,pup,20180131,2018,"list(c(1837459.38647094, 1837459.57391891, 1837459.90824439, 1837460.06469177, 1837460.16011983, 1837460.20442572, 1837460.1805687, 1837460.12944653, 1837459.98630444, 1837459.7784076, 1837459.57391891, 1837459.35920578, 1837459.05298122, 1837458.99453427, 1837458.96954091, 1837458.96954091, 1837459.05298122, 1837459.17516595, 1837459.38647094, 569653.069649336, 569653.059424901, 569653.026935344, 569652.991262003, 569652.902650236, 569652.844711772, 569652.793589598, 569652.776548874, 569652.762916294, 
569652.7254267, 569652.711794121, 569652.742467425, 569652.776614085, 569652.807222178, 569652.8391944, 569652.922634821, 569653.006075245, 569653.052608612, 569653.069649336))",0.33861988666420456,1.2580753723126485,0.38084211321867334
NA,pup,20180131,2018,"list(c(1837466.14540754, 1837466.38631349, 1837466.60432924, 1837466.78788747, 1837466.83379009, 1837466.83379009, 1837466.77590019, 1837466.6460494, 1837466.56260909, 1837466.29142808, 1837466.08282731, 1837465.82890483, 1837465.69704472, 1837465.72101928, 1837465.80493027, 1837466.14540754, 569653.777899138, 569653.663619846, 569653.569298082, 569653.459836035, 569653.402417242, 569653.31897682, 569653.20210945, 569653.152095979, 569653.131235876, 569653.15209598, 569653.256396505, 569653.459836035, 
569653.687594412, 569653.813460883, 569653.855416374, 569653.777899138))",0.4908340700227411,1.2782251003451377,0.5402345373240078
NA,pup,20180131,2018,"list(c(1837525.9303894, 1837526.16844162, 1837526.29067553, 1837526.37347915, 1837526.38925127, 1837526.3931943, 1837526.33799188, 1837526.26712655, 1837526.19998585, 1837526.14084041, 1837525.96340409, 1837525.70316414, 1837525.38802739, 1837525.26943091, 1837525.23788667, 1837525.22211455, 1837525.26286692, 1837525.45060762, 1837525.6440187, 1837525.79385382, 1837525.9303894, 569653.882199662, 569653.803612188, 569653.71686554, 569653.590688598, 569653.36987895, 569653.263417156, 569653.16484142, 
569653.142448804, 569653.176670508, 569653.247645038, 569653.36987895, 569653.389594097, 569653.464997558, 569653.547315275, 569653.594631628, 569653.657720099, 569653.71531882, 569653.819619346, 569653.862757629, 569653.882472776, 569653.882199662))",0.5203677732772934,1.3086297651113183,0.5604584414221083
NA,pup,20180131,2018,"list(c(1837467.81421373, 1837467.90869843, 1837467.96023427, 1837467.97462849, 1837467.95065392, 1837467.96863485, 1837467.95065392, 1837467.85593389, 1837467.73077342, 1837467.62647303, 1837467.58475288, 1837467.52510537, 1837467.52217265, 1837467.59977788, 1837467.70491462, 1837467.81421373, 569653.903059767, 569653.873397298, 569653.757039029, 569653.501791525, 569653.178134885, 569653.004319281, 569652.884446451, 569652.75575398, 569652.75575398, 569652.839194399, 569652.92263482, 569653.208103092, 
569653.464997562, 569653.689230386, 569653.837435449, 569653.903059767))",0.41846124826616943,1.1565315575932589,0.4934612687995203
NA,pup,20180131,2018,"list(c(1837523.69616217, 1837523.94868205, 1837524.19900297, 1837524.35859111, 1837524.54391349, 1837524.61094499, 1837524.5320844, 1837524.15749661, 1837523.83022517, 1837523.64095975, 1837523.53055493, 1837523.4201501, 1837523.40832102, 1837523.49506766, 1837523.69616217, 569654.119054542, 569654.049080504, 569653.882199661, 569653.779954011, 569653.653777069, 569653.567030422, 569653.50788498, 569653.555201333, 569653.641947981, 569653.72080857, 569653.78784007, 569653.917960041, 569654.044136983, 
569654.115111512, 569654.119054542))",0.38475729729545083,1.2860325410414835,0.43546709572196096
NA,pup,20180131,2018,"list(c(1837451.68937389, 1837451.89797467, 1837452.0657047, 1837452.16513357, 1837452.20888227, 1837452.26058528, 1837452.26853959, 1837452.24865382, 1837452.14922495, 1837452.06968185, 1837452.00604737, 1837451.87082411, 1837451.73109405, 1837451.56856034, 1837451.3697026, 1837451.33788536, 1837451.36572545, 1837451.45322285, 1837451.56856034, 1837451.68937389, 569654.236821451, 569654.215961347, 569654.096834154, 569653.965588045, 569653.86218202, 569653.711050137, 569653.544009634, 569653.440603609, 
569653.40878637, 569653.460489383, 569653.615598421, 569653.778661769, 569653.882199662, 569653.96161089, 569654.049108297, 569654.100811309, 569654.160468632, 569654.20819449, 569654.224103109, 569654.236821451))",0.3468931295502758,1.2148710885938971,0.4149286388774238
NA,pup,20180131,2018,"list(c(1837501.51941611, 1837501.76741496, 1837501.91418979, 1837502.06602582, 1837502.25420154, 1837502.25420154, 1837502.21248138, 1837502.12904107, 1837501.81613991, 1837501.61051773, 1837501.44855929, 1837501.29463798, 1837501.25291782, 1837501.28153966, 1837501.37264128, 1837501.51941611, 569654.577356585, 569654.496377369, 569654.364786142, 569654.131970894, 569653.861339555, 569653.757039031, 569653.694458714, 569653.67359861, 569653.819619347, 569653.985196064, 569654.116787291, 569654.278541663, 
569654.403702292, 569654.511560972, 569654.567234183, 569654.577356585))",0.46390622973399426,1.261431013082015,0.5255569891293059
NA,pup,20180131,2018,"list(c(1837465.10607276, 1837465.14412382, 1837465.18584398, 1837465.18584398, 1837465.14916054, 1837465.08154359, 1837465.04682706, 1837464.99810328, 1837464.89380289, 1837464.66442304, 1837464.57824748, 1837464.55131762, 1837464.62262189, 1837464.77214248, 1837464.90140581, 1837465.01451123, 1837465.10607276, 569654.847214404, 569654.800044291, 569654.737463978, 569654.654023556, 569654.475582324, 569654.299401764, 569654.260143437, 569654.215961345, 569654.153381031, 569654.125494132, 569654.141652049, 
569654.200897743, 569654.27854166, 569654.475582324, 569654.680249266, 569654.825670515, 569654.847214404))",0.23773711473319856,0.9240996120251701,0.37247197575115365
NA,pup,20180131,2018,"list(c(1837461.90141931, 1837461.99298084, 1837462.06299848, 1837462.13301612, 1837462.20285291, 1837462.20285291, 1837462.16113275, 1837462.09855252, 1837461.97339206, 1837461.84823159, 1837461.76479128, 1837461.71291029, 1837461.68135097, 1837461.68135097, 1837461.72307113, 1837461.76479128, 1837461.90141931, 569654.884916209, 569654.922618014, 569654.86337232, 569654.642547461, 569654.320261871, 569654.049080504, 569653.819619347, 569653.631878399, 569653.464997558, 569653.464997558, 569653.590158188, 
569653.94775705, 569654.236821451, 569654.508002818, 569654.674883661, 569654.758324082, 569654.884916209))",0.5903178798269024,1.4965293284464543,0.560196619220497
NA,pup,20180131,2018,"list(c(1837459.94092544, 1837460.10789058, 1837460.23176794, 1837460.30178558, 1837460.3556453, 1837460.35025933, 1837460.30717155, 1837460.15856532, 1837459.90824439, 1837459.70394266, 1837459.40760253, 1837459.24072192, 1837459.21986184, 1837459.32692461, 1837459.42846261, 1837459.59622322, 1837459.76222385, 1837459.94092544, 569654.906460098, 569654.928003986, 569654.906460098, 569654.895688153, 569654.852600376, 569654.766424821, 569654.680249266, 569654.466282609, 569654.19510124, 569654.098564271, 
569654.049080504, 569654.090800713, 569654.132520924, 569654.357090936, 569654.508002818, 569654.680249266, 569654.820904396, 569654.906460098))",0.5563077153034379,1.3554923320997683,0.5718218378982851
NA,pup,20180131,2018,"list(c(1837517.68124003, 1837517.75539791, 1837517.81581929, 1837517.9136014, 1837518.08700029, 1837518.20528908, 1837518.31646114, 1837518.37338028, 1837518.37904138, 1837518.37832414, 1837518.33877327, 1837518.24978381, 1837518.1704406, 1837518.06191717, 1837517.92348912, 1837517.81581929, 1837517.66979875, 1837517.60721851, 1837517.61202601, 1837517.68124003, 569654.98372836, 569654.968896783, 569654.925204925, 569654.84530031, 569654.758324083, 569654.682152966, 569654.570583133, 569654.439903879, 
569654.299401766, 569654.177879357, 569654.123496909, 569654.148216203, 569654.215961345, 569654.34597056, 569654.43496002, 569654.487142713, 569654.633163449, 569654.841764502, 569654.93923363, 569654.98372836))",0.31693217416543046,1.1161948555809182,0.40437960246829335
NA,pup,20180131,2018,"list(c(1837456.989538, 1837457.17442401, 1837457.25901456, 1837457.34957918, 1837457.38417502, 1837457.4050351, 1837457.40553153, 1837457.36331495, 1837457.27987464, 1837457.10144269, 1837456.84181301, 1837456.52891185, 1837456.42461146, 1837456.34117115, 1837456.30108088, 1837456.29378275, 1837456.36919678, 1837456.54977193, 1837456.79005573, 1837456.989538, 569654.852235265, 569654.808446473, 569654.800044293, 569654.776821234, 569654.737463976, 569654.674883662, 569654.611396909, 569654.549723029, 
569654.487142711, 569654.467866979, 569654.445422505, 569654.445422502, 569654.487142711, 569654.570583133, 569654.696541782, 569654.83520629, 569654.859533397, 569654.841764502, 569654.86926424, 569654.852235265))",0.3943259736867008,1.1642303989065113,0.45879968635403245
NA,pup,20180131,2018,"list(c(1837521.69579369, 1837521.98783477, 1837522.19643554, 1837522.46711721, 1837522.61363709, 1837522.65535725, 1837522.63449717, 1837522.59277702, 1837522.42589639, 1837522.27998401, 1837522.11299523, 1837521.89012317, 1837521.69579369, 1837521.57063322, 1837521.5782345, 1837521.69579369, 569655.175526185, 569655.11294587, 569655.008645344, 569654.818084531, 569654.758324082, 569654.695743765, 569654.570583138, 569654.528862922, 569654.528862922, 569654.547781017, 569654.570583133, 569654.745310508, 
569654.904344816, 569655.050365555, 569655.161162068, 569655.175526185))",0.3686753875348072,1.1978527763848923,0.4211981840507461
NA,pup,20180131,2018,"list(c(1837530.81164752, 1837530.87422775, 1837530.93880651, 1837530.93680798, 1837530.88945777, 1837530.76992736, 1837530.53055788, 1837530.35272581, 1837530.16498512, 1837530.10240488, 1837530.08154481, 1837530.117823, 1837530.16498511, 1837530.35272581, 1837530.48120914, 1837530.6247691, 1837530.81164752, 569655.467567657, 569655.467567658, 569655.452947095, 569655.300686817, 569655.170313428, 569654.925204922, 569654.654394829, 569654.424562396, 569654.403702292, 569654.466282607, 569654.570583135, 
569654.757578549, 569654.862624607, 569655.092085763, 569655.23312091, 569655.354249624, 569655.467567657))",0.4434259207065065,1.336268105327427,0.4671209464362447
NA,pup,20180131,2018,"list(c(1837452.39861652, 1837452.52676708, 1837452.64893745, 1837452.77891879, 1837452.91784047, 1837453.07671404, 1837453.31645993, 1837453.33732001, 1837453.27473978, 1837453.17043939, 1837453.02441885, 1837452.794958, 1837452.56549714, 1837452.49825132, 1837452.39861652, 1837452.38826193, 1837452.39861652, 569655.759609131, 569655.781334731, 569655.75960913, 569655.746949948, 569655.679492703, 569655.516545458, 569655.238106502, 569655.112945873, 569655.008645341, 569654.946065029, 569654.946065029, 
569655.029505449, 569655.321546924, 569655.45136656, 569655.613588397, 569655.699861108, 569655.759609131))",0.4696671057338186,1.113125135783113,0.5533478182769276
NA,pup,20180131,2018,"list(c(1837495.8776519, 1837495.94403479, 1837495.99617831, 1837496.12895856, 1837496.24649924, 1837496.513031, 1837496.76907928, 1837496.83058141, 1837496.80972133, 1837496.68456087, 1837496.49682017, 1837496.32810723, 1837496.14219886, 1837496.00567605, 1837495.87101785, 1837495.82075228, 1837495.80843762, 1837495.82549392, 1837495.8776519, 569655.882179026, 569655.844245946, 569655.780469235, 569655.687771991, 569655.613588396, 569655.460173511, 569655.355857541, 569655.217246398, 569655.050365556, 
569654.966925134, 569654.966925133, 569655.023943091, 569655.112945869, 569655.242058301, 569655.404987343, 569655.559747846, 569655.697028816, 569655.830021041, 569655.882179026))",0.4870854583119652,1.2873729154962847,0.5364315761129863
NA,pup,20180131,2018,"list(c(1837454.88096574, 1837454.95875472, 1837455.09318619, 1837455.32131234, 1837455.5272918, 1837455.6309121, 1837455.66350155, 1837455.74904886, 1837455.78163831, 1837455.71238573, 1837455.51684903, 1837455.34575442, 1837455.13392301, 1837454.93838631, 1837454.83924558, 1837454.79752543, 1837454.8121022, 1837454.88096574, 569655.863909658, 569655.854660991, 569655.805776818, 569655.756892644, 569655.689956038, 569655.577650675, 569655.512471776, 569655.361745575, 569655.280271952, 569655.243608822, 
569655.284345633, 569655.316935082, 569655.378040299, 569655.496177052, 569655.59272829, 569655.676168711, 569655.834292586, 569655.863909658))",0.34575641295513626,1.1164508201246173,0.435297475735238
NA,pup,20180131,2018,"list(c(1837525.03340607, 1837525.0959863, 1837525.17942661, 1837525.30458708, 1837525.34630723, 1837525.34630723, 1837525.30227827, 1837525.2401422, 1837525.18897132, 1837525.13049032, 1837525.03340607, 1837524.94996576, 1837524.92946186, 1837524.92580679, 1837524.9550473, 1837525.03340607, 569656.260251658, 569656.260251658, 569656.176811236, 569655.947350078, 569655.717888923, 569655.342407027, 569655.248926931, 569655.216031365, 569655.175825673, 569655.212376302, 569655.321546922, 569655.571868186, 
569655.753325612, 569656.104211651, 569656.213863538, 569656.260251658))",0.3500221451235845,1.098199421387232,0.42709040412797405
